0.0,0.0,0.0,-0.07932497928296908,-0.33300758149116805,0.013037852418829108,-0.2144866439711305,-0.5967029521413202,-0.0031741350659559233,-0.33444709826684565,-0.8254100264058266,-0.021993704706155356,-0.37977554166241345,-1.0,-0.03888261134781924,-0.40490167730342,-0.5009411286576082,-0.04686034580950382,-0.5868222873906653,-0.5613321040708678,-0.05773329211901199,-0.50377149599534,-0.5210843320413063,-0.06490297171909772,-0.4220278465634265,-0.4879932046240765,-0.06873752452065168,-0.45479674671106546,-0.30727589716978176,-0.06354261802959549,-0.5994536099146769,-0.38427696308186454,-0.041485872512817906,-0.5250218896290944,-0.35733675704890794,-0.024591352819878672,-0.45210302434083377,-0.3236552637254651,-0.026630817933455987,-0.48252740592407445,-0.1094603459151085,-0.07384130047658694,-0.5943494188047606,-0.20270074440328376,-0.046025293230336835,-0.532427558849856,-0.18726352320883594,-0.008513428299007033,-0.46307190087383643,-0.1478909296615963,0.0008937077301388435,-0.4962104066800953,0.07276371631474488,-0.08287677102939309,-0.5913132706528769,-0.034444156604350865,-0.0544722914874357,-0.5297362765683298,-0.03131826741230355,-0.005127287866445731,-0.46885450442408416,0.002415145576369964,0.02645879146053307
0.0,0.0,0.0,-0.07211582772340494,-0.33858789684986834,0.0113209185533911,-0.20627957287425297,-0.600291358896496,-0.004018965314759662,-0.33024830936333394,-0.8215728382462361,-0.021398741321775733,-0.37321454338501375,-1.0,-0.036843638419794905,-0.39711508206174506,-0.5096551764907254,-0.0454188986557142,-0.5690306693999533,-0.56172896233186,-0.051098111449279844,-0.493634938024096,-0.5194142082000212,-0.05314596455500768,-0.41318577024968517,-0.48048825119366323,-0.05379757040121006,-0.4528203073630797,-0.31596022277952035,-0.057949264215335285,-0.5815333329571437,-0.389538084770042,-0.03001564273079413,-0.5114808383762902,-0.36420117333556895,-0.009309382571993723,-0.443952979516204,-0.33107014943059665,-0.009138048332043293,-0.48098092530297376,-0.12045149746327247,-0.0635898126044777,-0.5842769648050383,-0.22082051265515473,-0.030002610445928266,-0.5251251032170396,-0.2019644086956779,0.008342128277920842,-0.45857506878224985,-0.16117510366040608,0.01715175026742945,-0.49282552565116416,0.05639230885601529,-0.06817827269760614,-0.5760750896070349,-0.03552856125993443,-0.03702297088869813,-0.5199384553706046,-0.028110235395309505,0.00891716630162724,-0.4664495917939061,0.0026376269740888618,0.037740791237708585
0.0,0.0,0.0,-0.06954449608181419,-0.33660945011281423,0.010759599148411632,-0.20393925169390667,-0.6011955394524633,-0.004765378672299446,-0.32668572756195974,-0.8237898803850924,-0.022666932496806447,-0.3706042249619155,-1.0,-0.03909904228187352,-0.3980345737817182,-0.5139012450544292,-0.045621421222496863,-0.5719590116241657,-0.5607466126946646,-0.05434449449043791,-0.49667504560322584,-0.5201589627188125,-0.05958887816444919,-0.4152332724387176,-0.48390912274498565,-0.06209084081349367,-0.45251554370628067,-0.31907315549937987,-0.059000557602728536,-0.5849708159675301,-0.38857335227230394,-0.03428957206841723,-0.5139330809491973,-0.363112087411884,-0.015416360382069881,-0.44436094860128655,-0.33067591668749546,-0.015877466486365628,-0.48051033616672795,-0.12238408855526678,-0.06591300245720123,-0.5870463808345204,-0.21937153234289833,-0.0352248615481442,-0.5270639650861838,-0.20032784198016557,0.002759917211014549,-0.45950887374764704,-0.16107865430350174,0.0120812597577913,-0.4923681231927203,0.055768494792121766,-0.07186193310981676,-0.578395078035197,-0.034990357788042034,-0.0428728658608919,-0.5212248555700285,-0.02670665796937116,0.002846327640216599,-0.46664241719788585,0.0024830643200225424,0.03197545642132179
0.0,0.0,0.0,-0.0578758867172323,-0.3284028468948444,-0.0034421434269713033,-0.18270853705403073,-0.5884451798742367,-0.026542130203278485,-0.29875127876199603,-0.8140987990429731,-0.048283233557876004,-0.33786934917235767,-1.0,-0.06711424987150601,-0.3774271724497931,-0.5201299482263939,-0.06289729331911567,-0.5564411781363482,-0.5451352652623355,-0.07256879522103693,-0.4797976397509132,-0.4984641654220644,-0.07386551995330057,-0.3999254624831132,-0.4671829637283756,-0.07356715865651675,-0.43109365653518833,-0.31801749743785535,-0.07061757339852202,-0.5746635283282829,-0.36956693649881467,-0.05089400629515212,-0.5019781618013313,-0.3370631135796768,-0.02922599980803822,-0.4327486376044281,-0.3088339103191951,-0.02687581876477966,-0.459500820427557,-0.11484282762545729,-0.0727918895999761,-0.5751312690692144,-0.20314140120762395,-0.04967461951738943,-0.5109970561245323,-0.1770625115763523,-0.009081956568225311,-0.4418114280033728,-0.14179818657059962,0.003826139348396701,-0.47139619489012713,0.06687992898473064,-0.07473904360945686,-0.5712070919160063,-0.03247636311837194,-0.052656924679211486,-0.5069648880240812,-0.015856186686511654,-0.005557694736846705,-0.4471280678901328,0.012853035014282397,0.025517961725665582
0.0,0.0,0.0,-0.057454271607210096,-0.3277009016805822,0.0020725068271055793,-0.18719874867887867,-0.5938728898972815,-0.01791559225156987,-0.30636354084823775,-0.8232601996459331,-0.037220999760286776,-0.358229510256147,-1.0,-0.05557984848914088,-0.38596088737567497,-0.5281960756661421,-0.06204380477031233,-0.5623714913819999,-0.5537923640241963,-0.06837405014681458,-0.48851345148107217,-0.5040357690983602,-0.06982137819546172,-0.41280686292688634,-0.47559631179554845,-0.07129454608151424,-0.4425787752596757,-0.3268939822358526,-0.07206092703173321,-0.5864584720749287,-0.3833993701474761,-0.05021662993993115,-0.5142636237299139,-0.3512728601785388,-0.02963421800146087,-0.4428268109130598,-0.32166541209108185,-0.028387125673738002,-0.47264867859072623,-0.12224568427003288,-0.07509748878614884,-0.5892044758649725,-0.20723968125811398,-0.048577122809006563,-0.5247026836667518,-0.18325294607628556,-0.008893262923905196,-0.45332439762124166,-0.148331079650851,0.002354864545862613,-0.4847073363441808,0.062020297271802007,-0.07734265843577237,-0.5810997903549622,-0.025251556299841087,-0.05347392266693517,-0.5181438683128895,-0.012676202244682485,-0.0077588955266516555,-0.4591852443964802,0.012343791612015452,0.021882074455476252
0.0,0.0,0.0,-0.05759631629313706,-0.3266928318187725,0.0016104808767523136,-0.18739065035716856,-0.5928379138907476,-0.018745853456180964,-0.3063750103375353,-0.8239002204982853,-0.03835492235773326,-0.3598357754977322,-1.0,-0.0570364890487983,-0.385773054314753,-0.5267661611925166,-0.061865175279630896,-0.5624969792916344,-0.5546389756764507,-0.06913130884944765,-0.48874980801720164,-0.5051078164655188,-0.07187273594485263,-0.4138566471157471,-0.4759810723756354,-0.07416690521246108,-0.4429138477863712,-0.3253634516305381,-0.07197010344450089,-0.5882769127662385,-0.38308140178052635,-0.0513282438642102,-0.5154958982808008,-0.35126555597681386,-0.031581728536598935,-0.4433982351544938,-0.3203458536548692,-0.030462316947765408,-0.473410113922324,-0.12074590284542673,-0.07521686987688589,-0.5905745978027501,-0.2054015904230925,-0.049270172323364315,-0.5257393217288011,-0.1820325849852804,-0.009705921126425404,-0.4545404871583646,-0.14638540694446087,0.0018409033690088956,-0.4858300584379528,0.0628092534097756,-0.07776351162785494,-0.583339531379387,-0.02669822881771891,-0.054126963728281005,-0.5202685503714531,-0.014647616244913127,-0.00808637462939993,-0.46136540851254415,0.010820982887485729,0.02200836070049633
0.0,0.0,0.0,-0.052191836395759764,-0.3299104777744319,-0.00038381493157380937,-0.17506017016761044,-0.5938334472862333,-0.021347900909451496,-0.29177425523451744,-0.8227978497556426,-0.04091581303136891,-0.34040426590019207,-1.0,-0.05943453033976929,-0.3789286191905309,-0.5169167579676048,-0.06688872414533453,-0.5478235832204476,-0.5434258241870674,-0.06928619887954088,-0.46889297056925977,-0.5041975548554827,-0.06606444136541535,-0.3934476136361686,-0.4792287340323471,-0.06509942818415182,-0.43254875034440005,-0.314893910268131,-0.07469131563098683,-0.5664306902113293,-0.3771887636939856,-0.04856589982611784,-0.49291793397737516,-0.35244331607823715,-0.025132617158809396,-0.4248670619175481,-0.32378725312606976,-0.023958651593267908,-0.45828538356361326,-0.11267739324523117,-0.0753111449273863,-0.5690474703710359,-0.2068024006547,-0.046398341404848914,-0.5043189447279368,-0.18931843052070116,-0.005966497511168749,-0.4343841863386689,-0.1548101743591585,0.004250183545241963,-0.4665328979756077,0.0663603250106571,-0.07519100096784273,-0.5584544052642147,-0.02674247273876543,-0.05074437029920302,-0.49691337040466066,-0.017951443258914762,-0.005255183862016241,-0.4397756393034928,0.007815685947831795,0.023377266049479387
0.0,0.0,0.0,-0.050293930946012935,-0.3304895780593372,-0.004764146618968059,-0.1748989296761147,-0.5930972503639989,-0.02664010018092502,-0.2933967609150817,-0.8228920765303267,-0.04646707571708864,-0.3508688786185891,-1.0,-0.0649349517617745,-0.3822305638513779,-0.513239293532592,-0.06487201149864892,-0.5488416772988222,-0.5426243746951499,-0.07016982995585004,-0.4690689543157831,-0.5035727022540611,-0.07068096813899155,-0.39474331664308443,-0.47996643627478414,-0.07221640260479156,-0.4377071366294616,-0.3110607640515814,-0.07170049609446863,-0.5724447643933115,-0.3749437651969733,-0.04987788664066395,-0.4964716034526662,-0.3517723441659351,-0.029250833817863926,-0.4252937239873679,-0.3225174648261365,-0.028464686917624285,-0.4630656303943771,-0.10869838906702049,-0.07232839206678848,-0.5759327294997528,-0.2020532284389656,-0.047442144816441045,-0.5097570901548283,-0.18595509096743068,-0.00769171945433792,-0.43941101887562184,-0.15253521028819572,0.0038281577748964287,-0.46964777625419424,0.06866311669123128,-0.07270594258373807,-0.5672041079138668,-0.028738178108278778,-0.051104683679135406,-0.5055304979226319,-0.023365862817213794,-0.005694655969856342,-0.44781877177825824,0.0008037280371346725,0.02387409685098999
0.0,0.0,0.0,-0.049530758753272064,-0.330877369953126,-0.0042955510394205474,-0.17377171252269266,-0.594482439840819,-0.025734391938426963,-0.29169086698668045,-0.8235669766541589,-0.045440457749053136,-0.347215630010445,-1.0,-0.06384624434665546,-0.3804868260568918,-0.5167285285791817,-0.06408991748776068,-0.5457465508696422,-0.5488355877646987,-0.06992010718487077,-0.465837088654556,-0.5078628009236388,-0.07078674848612947,-0.3913989502463539,-0.48147649500580375,-0.07253934876669282,-0.43670500165456866,-0.3145258388417608,-0.0713157492892273,-0.5711245221010494,-0.37884493125029983,-0.049498932700569,-0.4948888194222938,-0.35500666770932915,-0.02877404807081847,-0.4240637918334313,-0.3252163364286519,-0.027896447781960706,-0.46238157160201465,-0.11166357771824531,-0.07247081206695315,-0.5742629273171576,-0.20331294611892337,-0.04757130795315863,-0.5074661291181989,-0.1870750152301934,-0.008083950191486456,-0.4371121575927051,-0.15334848931942252,0.0032657634179230665,-0.46903899586427505,0.06638897870811995,-0.0733990144701685,-0.5650648924682986,-0.02842075850311269,-0.051816506635104086,-0.5030647176885168,-0.023105170515460346,-0.006811920697962299,-0.44576541567296885,0.0012205388406261203,0.0224298152756782
0.0,0.0,0.0,-0.04527038377699298,-0.3283968943225604,-0.003495219962727454,-0.16807933516490947,-0.5939511726201604,-0.023647805565564062,-0.28275982069833505,-0.8239144507097821,-0.041392805773672964,-0.33349984223580964,-1.0,-0.05733356795015101,-0.37504007811565326,-0.5253693246954309,-0.06031902819458782,-0.5341140150597664,-0.5604706645835303,-0.06203243910473463,-0.4550856229287529,-0.5150749580825544,-0.061404873966484655,-0.3797274616261231,-0.48642688905547765,-0.062420462564782654,-0.43394267315199786,-0.32710132655867524,-0.06623198365660364,-0.5585482218384713,-0.39216682009661613,-0.03964230198350999,-0.48518228673721636,-0.3664612868108549,-0.018609287286578294,-0.41570475377580446,-0.33653934300444044,-0.017785952355456464,-0.4629455400889948,-0.1269745271435756,-0.06573210166121235,-0.5625839010481044,-0.22246573831582855,-0.035689196596834824,-0.49808079160052865,-0.2042855797780089,0.002470945997294597,-0.429407271213991,-0.16970931466046527,0.01217953770801316,-0.4722289613497009,0.04947895345985788,-0.0651490822826471,-0.5556714184539475,-0.04827917459761964,-0.03920510585272821,-0.4945127530246522,-0.04043454707106484,0.005179818646864622,-0.43878073142863266,-0.01443916414839648,0.033546548613050356
